index,release_name,tag_name,expected_version,expected_build,expected_git_ref,published_at,created_at,prerelease,draft,html_url,tarball_url,zipball_url,local_archive_path,artifact_id,role,notes
98,7.32,7.32.0.384,7.32,7.32.0.384,7.32.0.384,2024-10-15T19:14:32Z,2024-10-10T20:38:02Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.32.0.384,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.32.0.384,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.32.0.384,artifacts/local/Signal-7.32.0.384.xcarchive,signal_local_7_32_0_384_release,local_release_tag,
99,7.31.1,7.31.1.379,7.31.1,7.31.1.379,7.31.1.379,2024-10-15T19:13:38Z,2024-10-09T19:43:06Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.31.1.379,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.31.1.379,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.31.1.379,artifacts/local/Signal-7.31.1.379.xcarchive,signal_local_7_31_1_379_release,local_release_tag,
100,7.31,7.31.0.363,7.31,7.31.0.363,7.31.0.363,2024-10-15T19:13:03Z,2024-10-01T21:44:39Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.31.0.363,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.31.0.363,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.31.0.363,artifacts/local/Signal-7.31.0.363.xcarchive,signal_local_7_31_0_363_release,local_release_tag,
101,7.30,7.30.0.357,7.30,7.30.0.357,7.30.0.357,2024-09-27T19:20:04Z,2024-09-26T16:11:07Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.30.0.357,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.30.0.357,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.30.0.357,artifacts/local/Signal-7.30.0.357.xcarchive,signal_local_7_30_0_357_release,local_release_tag,
102,7.29,7.29.0.341,7.29,7.29.0.341,7.29.0.341,2024-09-17T23:06:13Z,2024-09-17T17:13:08Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.29.0.341,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.29.0.341,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.29.0.341,artifacts/local/Signal-7.29.0.341.xcarchive,signal_local_7_29_0_341_release,local_release_tag,
103,7.28,7.28.0.328,7.28,7.28.0.328,7.28.0.328,2024-09-17T23:05:55Z,2024-09-10T21:56:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.28.0.328,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.28.0.328,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.28.0.328,artifacts/local/Signal-7.28.0.328.xcarchive,signal_local_7_28_0_328_release,local_release_tag,
104,7.26,7.26.0.301,7.26,7.26.0.301,7.26.0.301,2024-08-28T20:37:28Z,2024-08-28T15:14:58Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.26.0.301,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.26.0.301,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.26.0.301,artifacts/local/Signal-7.26.0.301.xcarchive,signal_local_7_26_0_301_release,local_release_tag,
105,7.25,7.25.0.287,7.25,7.25.0.287,7.25.0.287,2024-08-26T16:00:44Z,2024-08-21T21:25:11Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.25.0.287,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.25.0.287,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.25.0.287,artifacts/local/Signal-7.25.0.287.xcarchive,signal_local_7_25_0_287_release,local_release_tag,
106,7.24,7.24.0.270,7.24,7.24.0.270,7.24.0.270,2024-08-15T16:50:22Z,2024-08-13T22:52:53Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.24.0.270,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.24.0.270,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.24.0.270,artifacts/local/Signal-7.24.0.270.xcarchive,signal_local_7_24_0_270_release,local_release_tag,
107,7.23,7.23.0.258,7.23,7.23.0.258,7.23.0.258,2024-08-07T00:00:34Z,2024-08-06T21:14:10Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.23.0.258,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.23.0.258,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.23.0.258,artifacts/local/Signal-7.23.0.258.xcarchive,signal_local_7_23_0_258_release,local_release_tag,
108,7.22,7.22.0.246,7.22,7.22.0.246,7.22.0.246,2024-07-31T14:27:23Z,2024-07-30T22:59:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.22.0.246,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.22.0.246,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.22.0.246,artifacts/local/Signal-7.22.0.246.xcarchive,signal_local_7_22_0_246_release,local_release_tag,
109,7.21,7.21.0.227,7.21,7.21.0.227,7.21.0.227,2024-07-24T19:08:03Z,2024-07-23T19:15:50Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.21.0.227,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.21.0.227,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.21.0.227,artifacts/local/Signal-7.21.0.227.xcarchive,signal_local_7_21_0_227_release,local_release_tag,
110,7.20,7.20.0.218,7.20,7.20.0.218,7.20.0.218,2024-07-17T14:19:01Z,2024-07-16T20:53:37Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.20.0.218,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.20.0.218,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.20.0.218,artifacts/local/Signal-7.20.0.218.xcarchive,signal_local_7_20_0_218_release,local_release_tag,
111,7.19.1,7.19.1.208,7.19.1,7.19.1.208,7.19.1.208,2024-07-17T14:18:42Z,2024-07-10T20:12:40Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.19.1.208,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.19.1.208,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.19.1.208,artifacts/local/Signal-7.19.1.208.xcarchive,signal_local_7_19_1_208_release,local_release_tag,
112,7.19,7.19.0.203,7.19,7.19.0.203,7.19.0.203,2024-07-10T17:37:14Z,2024-07-10T13:36:03Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.19.0.203,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.19.0.203,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.19.0.203,artifacts/local/Signal-7.19.0.203.xcarchive,signal_local_7_19_0_203_release,local_release_tag,
113,7.18,7.18.0.190,7.18,7.18.0.190,7.18.0.190,2024-07-10T17:36:50Z,2024-07-03T15:00:38Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.18.0.190,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.18.0.190,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.18.0.190,artifacts/local/Signal-7.18.0.190.xcarchive,signal_local_7_18_0_190_release,local_release_tag,
114,7.17,7.17.0.171,7.17,7.17.0.171,7.17.0.171,2024-06-26T19:34:40Z,2024-06-25T18:44:19Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.17.0.171,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.17.0.171,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.17.0.171,artifacts/local/Signal-7.17.0.171.xcarchive,signal_local_7_17_0_171_release,local_release_tag,
115,7.16,7.16.0.162,7.16,7.16.0.162,7.16.0.162,2024-06-20T16:05:34Z,2024-06-19T15:35:16Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.16.0.162,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.16.0.162,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.16.0.162,artifacts/local/Signal-7.16.0.162.xcarchive,signal_local_7_16_0_162_release,local_release_tag,
116,7.15,7.15.0.152,7.15,7.15.0.152,7.15.0.152,2024-06-13T23:57:35Z,2024-06-12T17:06:01Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.15.0.152,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.15.0.152,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.15.0.152,artifacts/local/Signal-7.15.0.152.xcarchive,signal_local_7_15_0_152_release,local_release_tag,
117,7.14,7.14.0.140,7.14,7.14.0.140,7.14.0.140,2024-06-05T20:06:08Z,2024-06-05T03:34:50Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.14.0.140,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.14.0.140,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.14.0.140,artifacts/local/Signal-7.14.0.140.xcarchive,signal_local_7_14_0_140_release,local_release_tag,
118,7.13,7.13.0.131,7.13,7.13.0.131,7.13.0.131,2024-05-30T13:20:38Z,2024-05-29T18:28:49Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.13.0.131,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.13.0.131,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.13.0.131,artifacts/local/Signal-7.13.0.131.xcarchive,signal_local_7_13_0_131_release,local_release_tag,
119,7.11,7.11.0.111,7.11,7.11.0.111,7.11.0.111,2024-05-18T17:41:57Z,2024-05-16T21:05:00Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.11.0.111,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.11.0.111,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.11.0.111,artifacts/local/Signal-7.11.0.111.xcarchive,signal_local_7_11_0_111_release,local_release_tag,
120,7.10,7.10.0.93,7.10,7.10.0.93,7.10.0.93,2024-05-10T05:00:50Z,2024-05-07T18:11:48Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.10.0.93,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.10.0.93,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.10.0.93,artifacts/local/Signal-7.10.0.93.xcarchive,signal_local_7_10_0_93_release,local_release_tag,
121,7.9,7.9.0.82,7.9,7.9.0.82,7.9.0.82,2024-05-03T17:39:28Z,2024-05-01T19:46:49Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.9.0.82,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.9.0.82,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.9.0.82,artifacts/local/Signal-7.9.0.82.xcarchive,signal_local_7_9_0_82_release,local_release_tag,
122,7.8,7.8.0.55,7.8,7.8.0.55,7.8.0.55,2024-04-24T15:57:34Z,2024-04-23T22:33:03Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.8.0.55,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.8.0.55,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.8.0.55,artifacts/local/Signal-7.8.0.55.xcarchive,signal_local_7_8_0_55_release,local_release_tag,
123,7.6.1,7.6.1.0,7.6.1,7.6.1.0,7.6.1.0,2024-04-19T21:59:09Z,2024-04-18T18:33:42Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.6.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.6.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.6.1.0,artifacts/local/Signal-7.6.1.0.xcarchive,signal_local_7_6_1_0_release,local_release_tag,
124,7.6,7.6.0.10,7.6,7.6.0.10,7.6.0.10,2024-04-11T16:32:36Z,2024-04-10T17:25:42Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.6.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.6.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.6.0.10,artifacts/local/Signal-7.6.0.10.xcarchive,signal_local_7_6_0_10_release,local_release_tag,
125,7.5,7.5.0.11,7.5,7.5.0.11,7.5.0.11,2024-04-05T15:54:36Z,2024-04-03T19:06:02Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.5.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.5.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.5.0.11,artifacts/local/Signal-7.5.0.11.xcarchive,signal_local_7_5_0_11_release,local_release_tag,
126,7.4,7.4.0.9,7.4,7.4.0.9,7.4.0.9,2024-03-27T15:09:42Z,2024-03-26T20:17:57Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.4.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.4.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.4.0.9,artifacts/local/Signal-7.4.0.9.xcarchive,signal_local_7_4_0_9_release,local_release_tag,
127,7.3,7.3.0.12,7.3,7.3.0.12,7.3.0.12,2024-03-25T17:38:59Z,2024-03-19T18:14:47Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.3.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.3.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.3.0.12,artifacts/local/Signal-7.3.0.12.xcarchive,signal_local_7_3_0_12_release,local_release_tag,
128,7.2,7.2.0.11,7.2,7.2.0.11,7.2.0.11,2024-03-13T17:44:17Z,2024-03-12T18:22:19Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.2.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.2.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.2.0.11,artifacts/local/Signal-7.2.0.11.xcarchive,signal_local_7_2_0_11_release,local_release_tag,
129,7.1,7.1.0.13,7.1,7.1.0.13,7.1.0.13,2024-03-08T17:25:56Z,2024-03-06T17:25:35Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.1.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.1.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.1.0.13,artifacts/local/Signal-7.1.0.13.xcarchive,signal_local_7_1_0_13_release,local_release_tag,
130,7.0,7.0.0.20,7.0,7.0.0.20,7.0.0.20,2024-02-29T20:31:42Z,2024-02-28T20:56:21Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/7.0.0.20,https://api.github.com/repos/signalapp/Signal-iOS/tarball/7.0.0.20,https://api.github.com/repos/signalapp/Signal-iOS/zipball/7.0.0.20,artifacts/local/Signal-7.0.0.20.xcarchive,signal_local_7_0_0_20_release,local_release_tag,
131,6.61.2,6.61.2.0,6.61.2,6.61.2.0,6.61.2.0,2024-02-29T09:10:41Z,2024-02-28T21:13:56Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.61.2.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.61.2.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.61.2.0,artifacts/local/Signal-6.61.2.0.xcarchive,signal_local_6_61_2_0_release,local_release_tag,
132,6.61.1,6.61.1.1,6.61.1,6.61.1.1,6.61.1.1,2024-02-25T21:58:52Z,2024-02-24T21:13:14Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.61.1.1,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.61.1.1,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.61.1.1,artifacts/local/Signal-6.61.1.1.xcarchive,signal_local_6_61_1_1_release,local_release_tag,
133,6.61,6.61.0.2,6.61,6.61.0.2,6.61.0.2,2024-02-24T23:10:36Z,2024-02-20T18:13:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.61.0.2,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.61.0.2,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.61.0.2,artifacts/local/Signal-6.61.0.2.xcarchive,signal_local_6_61_0_2_release,local_release_tag,
134,6.60,6.60.0.10,6.60,6.60.0.10,6.60.0.10,2024-02-15T16:55:12Z,2024-02-14T19:10:00Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.60.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.60.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.60.0.10,artifacts/local/Signal-6.60.0.10.xcarchive,signal_local_6_60_0_10_release,local_release_tag,
135,6.59,6.59.0.23,6.59,6.59.0.23,6.59.0.23,2024-02-08T02:06:13Z,2024-02-07T19:39:04Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.59.0.23,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.59.0.23,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.59.0.23,artifacts/local/Signal-6.59.0.23.xcarchive,signal_local_6_59_0_23_release,local_release_tag,
136,6.58.1,6.58.1.3,6.58.1,6.58.1.3,6.58.1.3,2024-02-07T21:32:57Z,2024-02-07T19:43:51Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.58.1.3,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.58.1.3,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.58.1.3,artifacts/local/Signal-6.58.1.3.xcarchive,signal_local_6_58_1_3_release,local_release_tag,
137,6.58,6.58.0.9,6.58,6.58.0.9,6.58.0.9,2024-02-01T00:59:16Z,2024-01-31T14:48:38Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.58.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.58.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.58.0.9,artifacts/local/Signal-6.58.0.9.xcarchive,signal_local_6_58_0_9_release,local_release_tag,
138,6.57,6.57.0.13,6.57,6.57.0.13,6.57.0.13,2024-01-25T17:55:04Z,2024-01-24T17:52:38Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.57.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.57.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.57.0.13,artifacts/local/Signal-6.57.0.13.xcarchive,signal_local_6_57_0_13_release,local_release_tag,
139,6.56,6.56.0.13,6.56,6.56.0.13,6.56.0.13,2024-01-17T22:44:34Z,2024-01-17T16:33:20Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.56.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.56.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.56.0.13,artifacts/local/Signal-6.56.0.13.xcarchive,signal_local_6_56_0_13_release,local_release_tag,
140,6.54,6.54.0.8,6.54,6.54.0.8,6.54.0.8,2023-12-20T17:28:36Z,2023-12-19T22:41:57Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.54.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.54.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.54.0.8,artifacts/local/Signal-6.54.0.8.xcarchive,signal_local_6_54_0_8_release,local_release_tag,
141,6.53,6.53.0.7,6.53,6.53.0.7,6.53.0.7,2023-12-13T17:16:48Z,2023-12-12T23:37:44Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.53.0.7,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.53.0.7,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.53.0.7,artifacts/local/Signal-6.53.0.7.xcarchive,signal_local_6_53_0_7_release,local_release_tag,
142,6.52,6.52.0.7,6.52,6.52.0.7,6.52.0.7,2023-12-06T16:58:36Z,2023-12-05T22:29:13Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.52.0.7,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.52.0.7,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.52.0.7,artifacts/local/Signal-6.52.0.7.xcarchive,signal_local_6_52_0_7_release,local_release_tag,
143,6.51,6.51.0.17,6.51,6.51.0.17,6.51.0.17,2023-12-01T00:10:05Z,2023-11-28T23:47:18Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.51.0.17,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.51.0.17,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.51.0.17,artifacts/local/Signal-6.51.0.17.xcarchive,signal_local_6_51_0_17_release,local_release_tag,
144,6.50.1,6.50.1.0,6.50.1,6.50.1.0,6.50.1.0,2023-11-20T22:56:14Z,2023-11-20T18:38:04Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.50.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.50.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.50.1.0,artifacts/local/Signal-6.50.1.0.xcarchive,signal_local_6_50_1_0_release,local_release_tag,
145,6.50,6.50.0.13,6.50,6.50.0.13,6.50.0.13,2023-11-15T19:08:26Z,2023-11-14T21:58:23Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.50.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.50.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.50.0.13,artifacts/local/Signal-6.50.0.13.xcarchive,signal_local_6_50_0_13_release,local_release_tag,
146,6.49,6.49.0.8,6.49,6.49.0.8,6.49.0.8,2023-11-14T21:11:37Z,2023-11-08T14:09:24Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.49.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.49.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.49.0.8,artifacts/local/Signal-6.49.0.8.xcarchive,signal_local_6_49_0_8_release,local_release_tag,
147,6.48,6.48.0.14,6.48,6.48.0.14,6.48.0.14,2023-11-02T22:59:01Z,2023-11-01T21:13:52Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.48.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.48.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.48.0.14,artifacts/local/Signal-6.48.0.14.xcarchive,signal_local_6_48_0_14_release,local_release_tag,
148,6.47,6.47.0.12,6.47,6.47.0.12,6.47.0.12,2023-10-25T20:19:56Z,2023-10-24T21:23:32Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.47.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.47.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.47.0.12,artifacts/local/Signal-6.47.0.12.xcarchive,signal_local_6_47_0_12_release,local_release_tag,
149,6.46.1,6.46.1.0,6.46.1,6.46.1.0,6.46.1.0,2023-10-25T20:26:22Z,2023-10-19T22:01:52Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.46.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.46.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.46.1.0,artifacts/local/Signal-6.46.1.0.xcarchive,signal_local_6_46_1_0_release,local_release_tag,
150,6.46,6.46.0.8,6.46,6.46.0.8,6.46.0.8,2023-10-19T14:15:21Z,2023-10-18T13:14:46Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.46.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.46.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.46.0.8,artifacts/local/Signal-6.46.0.8.xcarchive,signal_local_6_46_0_8_release,local_release_tag,
151,6.45,6.45.0.11,6.45,6.45.0.11,6.45.0.11,2023-10-11T22:54:35Z,2023-10-11T18:39:40Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.45.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.45.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.45.0.11,artifacts/local/Signal-6.45.0.11.xcarchive,signal_local_6_45_0_11_release,local_release_tag,
152,6.44,6.44.0.10,6.44,6.44.0.10,6.44.0.10,2023-10-04T17:03:07Z,2023-10-03T18:37:03Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.44.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.44.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.44.0.10,artifacts/local/Signal-6.44.0.10.xcarchive,signal_local_6_44_0_10_release,local_release_tag,
153,6.43,6.43.0.10,6.43,6.43.0.10,6.43.0.10,2023-09-28T20:44:22Z,2023-09-26T18:49:27Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.43.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.43.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.43.0.10,artifacts/local/Signal-6.43.0.10.xcarchive,signal_local_6_43_0_10_release,local_release_tag,
154,6.42,6.42.0.18,6.42,6.42.0.18,6.42.0.18,2023-09-20T16:36:15Z,2023-09-19T18:12:13Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.42.0.18,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.42.0.18,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.42.0.18,artifacts/local/Signal-6.42.0.18.xcarchive,signal_local_6_42_0_18_release,local_release_tag,
155,6.41.1,6.41.1.0,6.41.1,6.41.1.0,6.41.1.0,2023-09-15T15:21:46Z,2023-09-14T20:19:50Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.41.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.41.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.41.1.0,artifacts/local/Signal-6.41.1.0.xcarchive,signal_local_6_41_1_0_release,local_release_tag,
156,6.41,6.41.0.7,6.41,6.41.0.7,6.41.0.7,2023-09-14T14:41:15Z,2023-09-13T15:16:00Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.41.0.7,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.41.0.7,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.41.0.7,artifacts/local/Signal-6.41.0.7.xcarchive,signal_local_6_41_0_7_release,local_release_tag,
157,6.40,6.40.0.12,6.40,6.40.0.12,6.40.0.12,2023-09-07T20:09:19Z,2023-09-06T17:54:40Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.40.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.40.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.40.0.12,artifacts/local/Signal-6.40.0.12.xcarchive,signal_local_6_40_0_12_release,local_release_tag,
158,6.39,6.39.0.11,6.39,6.39.0.11,6.39.0.11,2023-08-30T20:00:20Z,2023-08-29T21:46:39Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.39.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.39.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.39.0.11,artifacts/local/Signal-6.39.0.11.xcarchive,signal_local_6_39_0_11_release,local_release_tag,
159,6.38,6.38.0.13,6.38,6.38.0.13,6.38.0.13,2023-08-25T15:58:03Z,2023-08-24T00:11:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.38.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.38.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.38.0.13,artifacts/local/Signal-6.38.0.13.xcarchive,signal_local_6_38_0_13_release,local_release_tag,
